Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
750531-93-9570,C,Marrakech,Normal,Male,Health and beauty,40.53,6,12.159,255.34,02/21/2019,11:13,Ewallet,243.18,4.761904762,12.159,8.7
750532-41-3138,B,Rabat,Member,Male,Health and beauty,13.32,3,1.998,41.96,03/02/2019,19:02,Ewallet,39.96,4.761904762,1.998,6.9
750533-23-2870,A,Casablanca,Member,Male,Home and lifestyle,83.86,2,8.386,176.11,03/17/2019,11:52,Ewallet,167.72,4.761904762,8.386,6.7
750534-51-4493,B,Rabat,Member,Male,Electronic accessories,48.35,7,16.9225,355.37,03/15/2019,18:08,Credit card,338.45,4.761904762,16.9225,5.9
750535-31-8187,A,Casablanca,Member,Female,Health and beauty,20.87,3,3.1305,65.74,03/31/2019,15:35,Ewallet,62.61,4.761904762,3.1305,8.5
750536-10-1118,A,Casablanca,Member,Male,Health and beauty,81.19,10,40.595,852.5,01/03/2019,17:05,Ewallet,811.9,4.761904762,40.595,6.3
750537-76-8379,A,Casablanca,Member,Female,Sports and travel,72.41,8,28.964,608.24,01/19/2019,20:17,Ewallet,579.28,4.761904762,28.964,8.2
750538-48-6699,B,Rabat,Member,Male,Food and beverages,72.24,10,36.12,758.52,03/20/2019,11:40,Cash,722.4,4.761904762,36.12,5.1
750539-38-8605,B,Rabat,Member,Male,Electronic accessories,20.57,9,9.2565,194.39,02/16/2019,18:32,Credit card,185.13,4.761904762,9.2565,9.9
750540-95-1706,C,Marrakech,Member,Female,Health and beauty,27.43,3,4.1145,86.4,03/05/2019,12:10,Cash,82.29,4.761904762,4.1145,8.1
750541-16-9804,A,Casablanca,Normal,Female,Electronic accessories,49.12,6,14.736,309.46,01/06/2019,11:47,Cash,294.72,4.761904762,14.736,7.7
750542-51-7865,A,Casablanca,Member,Male,Sports and travel,56.34,2,5.634,118.31,02/26/2019,19:37,Credit card,112.68,4.761904762,5.634,9.4
750543-38-2204,A,Casablanca,Normal,Male,Health and beauty,39.35,2,3.935,82.64,01/26/2019,16:57,Cash,78.7,4.761904762,3.935,5.4
750544-34-6875,B,Rabat,Normal,Male,Sports and travel,23.04,10,11.52,241.92,02/17/2019,12:29,Cash,230.4,4.761904762,11.52,6.7
750545-63-3804,B,Rabat,Member,Female,Electronic accessories,12.89,10,6.445,135.34,01/15/2019,17:29,Ewallet,128.9,4.761904762,6.445,4.4
750546-62-9548,B,Rabat,Member,Female,Food and beverages,24.11,10,12.055,253.16,03/12/2019,13:05,Credit card,241.1,4.761904762,12.055,9.4
750547-84-4643,B,Rabat,Member,Female,Sports and travel,35.12,7,12.292,258.13,02/01/2019,15:27,Ewallet,245.84,4.761904762,12.292,8.4
750548-77-7460,C,Marrakech,Member,Male,Sports and travel,98.21,1,4.9105,103.12,03/06/2019,10:27,Credit card,98.21,4.761904762,4.9105,9.9
750549-55-5846,B,Rabat,Member,Female,Sports and travel,31.64,9,14.238,299.0,02/22/2019,13:08,Credit card,284.76,4.761904762,14.238,8.5
750550-69-3271,A,Casablanca,Member,Male,Sports and travel,70.21,3,10.5315,221.16,03/16/2019,10:29,Credit card,210.63,4.761904762,10.5315,8.2
750551-14-5859,C,Marrakech,Normal,Male,Home and lifestyle,66.41,1,3.3205,69.73,02/19/2019,15:33,Ewallet,66.41,4.761904762,3.3205,9.2
750552-16-2818,B,Rabat,Normal,Male,Fashion accessories,17.29,6,5.187,108.93,03/07/2019,20:23,Ewallet,103.74,4.761904762,5.187,8.4
750553-36-3267,B,Rabat,Normal,Female,Food and beverages,13.68,6,4.104,86.18,01/09/2019,18:45,Credit card,82.08,4.761904762,4.104,5.1
750554-55-5380,B,Rabat,Member,Male,Fashion accessories,53.06,10,26.53,557.13,01/27/2019,13:20,Credit card,530.6,4.761904762,26.53,9.2
750555-78-9730,C,Marrakech,Normal,Female,Health and beauty,15.7,6,4.71,98.91,03/09/2019,11:30,Credit card,94.2,4.761904762,4.71,6.7
750556-32-5724,B,Rabat,Normal,Female,Fashion accessories,95.07,2,9.507,199.65,01/12/2019,11:25,Cash,190.14,4.761904762,9.507,5.1
750557-47-7824,A,Casablanca,Member,Male,Home and lifestyle,20.08,3,3.012,63.25,03/08/2019,20:01,Ewallet,60.24,4.761904762,3.012,7.0
750558-76-6503,C,Marrakech,Member,Female,Home and lifestyle,47.81,1,2.3905,50.2,01/03/2019,13:53,Ewallet,47.81,4.761904762,2.3905,5.7
750559-26-6021,B,Rabat,Normal,Female,Sports and travel,63.4,9,28.53,599.13,02/28/2019,14:36,Cash,570.6,4.761904762,28.53,9.1
750560-68-3725,A,Casablanca,Normal,Male,Sports and travel,43.47,5,10.8675,228.22,01/19/2019,15:18,Ewallet,217.35,4.761904762,10.8675,8.6
750561-26-8223,C,Marrakech,Member,Female,Electronic accessories,97.58,3,14.637,307.38,01/06/2019,15:36,Ewallet,292.74,4.761904762,14.637,5.0
750562-79-3663,B,Rabat,Normal,Male,Electronic accessories,60.62,1,3.031,63.65,01/19/2019,15:28,Cash,60.62,4.761904762,3.031,8.0
750563-79-9313,C,Marrakech,Normal,Male,Health and beauty,46.41,8,18.564,389.84,02/10/2019,12:00,Cash,371.28,4.761904762,18.564,8.6
750564-24-8847,B,Rabat,Normal,Female,Home and lifestyle,97.25,10,48.625,1021.12,02/26/2019,15:44,Credit card,972.5,4.761904762,48.625,8.0
750565-17-4197,A,Casablanca,Member,Male,Home and lifestyle,12.23,10,6.115,128.42,02/15/2019,11:20,Cash,122.3,4.761904762,6.115,9.0
750566-60-4185,C,Marrakech,Member,Female,Electronic accessories,12.03,9,5.4135,113.68,03/27/2019,11:32,Credit card,108.27,4.761904762,5.4135,9.1
750567-11-5663,B,Rabat,Normal,Male,Fashion accessories,42.49,3,6.3735,133.84,02/17/2019,16:23,Cash,127.47,4.761904762,6.3735,8.3
750568-30-7944,B,Rabat,Normal,Female,Sports and travel,88.68,2,8.868,186.23,02/23/2019,17:18,Cash,177.36,4.761904762,8.868,5.3
750569-85-7156,C,Marrakech,Normal,Male,Food and beverages,63.81,3,9.5715,201.0,03/09/2019,15:04,Cash,191.43,4.761904762,9.5715,5.2
750570-33-7254,A,Casablanca,Member,Female,Fashion accessories,92.29,7,32.3015,678.33,03/14/2019,12:12,Cash,646.03,4.761904762,32.3015,5.0
750571-10-3523,B,Rabat,Normal,Male,Home and lifestyle,85.1,5,21.275,446.77,03/01/2019,13:01,Credit card,425.5,4.761904762,21.275,7.0
750572-13-2955,B,Rabat,Normal,Female,Health and beauty,68.84,5,17.21,361.41,03/30/2019,20:15,Cash,344.2,4.761904762,17.21,6.5
750573-70-2959,B,Rabat,Normal,Male,Food and beverages,77.09,10,38.545,809.45,02/03/2019,20:43,Cash,770.9,4.761904762,38.545,6.9
750574-16-5467,B,Rabat,Member,Female,Electronic accessories,62.34,3,9.351,196.37,01/18/2019,15:10,Credit card,187.02,4.761904762,9.351,5.9
750575-90-4002,B,Rabat,Normal,Female,Health and beauty,36.08,9,16.236,340.96,03/07/2019,13:49,Ewallet,324.72,4.761904762,16.236,7.8
750576-78-6761,A,Casablanca,Member,Female,Home and lifestyle,84.41,5,21.1025,443.15,03/30/2019,15:06,Credit card,422.05,4.761904762,21.1025,5.6
750577-74-4622,A,Casablanca,Member,Male,Food and beverages,35.32,8,14.128,296.69,01/14/2019,13:09,Ewallet,282.56,4.761904762,14.128,6.5
750578-98-6940,A,Casablanca,Member,Female,Sports and travel,92.43,2,9.243,194.1,03/03/2019,15:19,Ewallet,184.86,4.761904762,9.243,8.9
750579-98-3332,A,Casablanca,Normal,Female,Electronic accessories,73.88,1,3.694,77.57,01/29/2019,12:54,Ewallet,73.88,4.761904762,3.694,8.5
750580-71-8065,C,Marrakech,Member,Female,Electronic accessories,28.88,2,2.888,60.65,01/10/2019,10:49,Ewallet,57.76,4.761904762,2.888,6.5
750581-18-5942,A,Casablanca,Member,Male,Health and beauty,81.37,9,36.6165,768.95,01/16/2019,14:02,Cash,732.33,4.761904762,36.6165,7.6
750582-13-2487,C,Marrakech,Member,Male,Health and beauty,92.8,4,18.56,389.76,01/24/2019,20:22,Ewallet,371.2,4.761904762,18.56,7.5
750583-18-2623,A,Casablanca,Normal,Female,Home and lifestyle,24.45,9,11.0025,231.05,01/31/2019,18:36,Credit card,220.05,4.761904762,11.0025,8.7
750584-37-9260,C,Marrakech,Member,Male,Fashion accessories,27.24,5,6.81,143.01,01/01/2019,11:59,Credit card,136.2,4.761904762,6.81,5.0
750585-64-4510,C,Marrakech,Normal,Female,Fashion accessories,63.04,8,25.216,529.54,01/24/2019,15:24,Ewallet,504.32,4.761904762,25.216,8.0
750586-56-5723,C,Marrakech,Member,Female,Health and beauty,78.52,6,23.556,494.68,03/08/2019,12:31,Ewallet,471.12,4.761904762,23.556,4.7
750587-66-4700,C,Marrakech,Member,Male,Home and lifestyle,54.43,7,19.0505,400.06,02/09/2019,20:53,Credit card,381.01,4.761904762,19.0505,5.7
750588-11-9055,C,Marrakech,Normal,Female,Sports and travel,26.99,2,2.699,56.68,03/28/2019,15:11,Cash,53.98,4.761904762,2.699,9.4
750589-31-2060,C,Marrakech,Member,Female,Sports and travel,57.03,2,5.703,119.76,02/21/2019,19:06,Cash,114.06,4.761904762,5.703,4.7
750590-84-5472,B,Rabat,Member,Female,Electronic accessories,63.54,7,22.239,467.02,03/05/2019,14:48,Cash,444.78,4.761904762,22.239,4.7
750591-68-2770,C,Marrakech,Normal,Female,Sports and travel,69.99,7,24.4965,514.43,02/05/2019,12:49,Credit card,489.93,4.761904762,24.4965,9.9
750592-96-1438,A,Casablanca,Normal,Female,Sports and travel,30.77,3,4.6155,96.93,01/07/2019,11:31,Credit card,92.31,4.761904762,4.6155,4.2
750593-73-8635,A,Casablanca,Normal,Female,Electronic accessories,37.24,10,18.62,391.02,03/26/2019,18:49,Ewallet,372.4,4.761904762,18.62,4.6
750594-14-8051,A,Casablanca,Normal,Female,Sports and travel,55.43,9,24.9435,523.81,03/11/2019,10:48,Credit card,498.87,4.761904762,24.9435,6.1
750595-48-3689,A,Casablanca,Normal,Female,Home and lifestyle,86.75,8,34.7,728.7,01/23/2019,18:42,Ewallet,694.0,4.761904762,34.7,6.8
750596-80-9837,B,Rabat,Normal,Male,Home and lifestyle,74.41,8,29.764,625.04,03/28/2019,17:42,Credit card,595.28,4.761904762,29.764,8.6
750597-88-6779,C,Marrakech,Normal,Female,Food and beverages,86.88,9,39.096,821.02,03/05/2019,19:24,Cash,781.92,4.761904762,39.096,4.3
750598-90-6591,B,Rabat,Normal,Male,Health and beauty,63.14,3,9.471,198.89,03/16/2019,10:48,Cash,189.42,4.761904762,9.471,9.0
750599-92-6113,B,Rabat,Member,Female,Home and lifestyle,99.27,7,34.7445,729.63,02/01/2019,13:15,Credit card,694.89,4.761904762,34.7445,6.1
750600-64-9433,C,Marrakech,Member,Male,Home and lifestyle,20.3,3,3.045,63.95,01/05/2019,17:42,Cash,60.9,4.761904762,3.045,4.1
750601-83-2601,B,Rabat,Normal,Male,Fashion accessories,52.27,1,2.6135,54.88,03/15/2019,16:20,Cash,52.27,4.761904762,2.6135,9.9
750602-73-2234,B,Rabat,Member,Male,Home and lifestyle,54.7,6,16.41,344.61,02/16/2019,16:12,Cash,328.2,4.761904762,16.41,5.0
750603-84-2552,C,Marrakech,Member,Female,Home and lifestyle,14.28,10,7.14,149.94,03/21/2019,11:45,Ewallet,142.8,4.761904762,7.14,6.4
750604-48-9268,C,Marrakech,Normal,Female,Health and beauty,60.97,9,27.4365,576.17,02/14/2019,11:41,Ewallet,548.73,4.761904762,27.4365,6.9
750605-12-9457,B,Rabat,Normal,Female,Electronic accessories,47.28,5,11.82,248.22,03/27/2019,18:11,Cash,236.4,4.761904762,11.82,7.7
750606-65-1981,A,Casablanca,Normal,Male,Fashion accessories,96.58,8,38.632,811.27,03/10/2019,19:54,Credit card,772.64,4.761904762,38.632,5.6
750607-18-4335,C,Marrakech,Member,Female,Sports and travel,23.3,3,3.495,73.4,02/25/2019,16:20,Cash,69.9,4.761904762,3.495,8.5
750608-13-5023,B,Rabat,Normal,Female,Fashion accessories,24.45,10,12.225,256.73,01/15/2019,12:12,Ewallet,244.5,4.761904762,12.225,5.4
750609-27-1477,B,Rabat,Normal,Female,Food and beverages,99.21,7,34.7235,729.19,01/26/2019,12:17,Ewallet,694.47,4.761904762,34.7235,7.9
750610-48-2041,B,Rabat,Normal,Male,Fashion accessories,86.72,8,34.688,728.45,01/11/2019,15:38,Ewallet,693.76,4.761904762,34.688,8.7
750611-95-9605,B,Rabat,Normal,Male,Sports and travel,94.88,3,14.232,298.87,03/06/2019,11:33,Credit card,284.64,4.761904762,14.232,5.4
750612-64-4571,B,Rabat,Normal,Male,Electronic accessories,63.98,6,19.194,403.07,02/19/2019,13:59,Credit card,383.88,4.761904762,19.194,6.0
750613-57-2850,A,Casablanca,Member,Male,Electronic accessories,97.28,8,38.912,817.15,01/08/2019,17:34,Credit card,778.24,4.761904762,38.912,6.5
750614-57-6049,B,Rabat,Normal,Female,Fashion accessories,32.17,5,8.0425,168.89,02/16/2019,17:45,Ewallet,160.85,4.761904762,8.0425,9.3
750615-56-2999,A,Casablanca,Member,Male,Fashion accessories,92.56,4,18.512,388.75,02/09/2019,20:44,Cash,370.24,4.761904762,18.512,5.5
750616-40-5872,C,Marrakech,Member,Female,Sports and travel,10.71,7,3.7485,78.72,02/08/2019,11:59,Cash,74.97,4.761904762,3.7485,9.6
750617-62-6451,A,Casablanca,Member,Female,Fashion accessories,38.54,7,13.489,283.27,01/11/2019,17:30,Cash,269.78,4.761904762,13.489,8.7
750618-51-8426,C,Marrakech,Normal,Male,Electronic accessories,72.86,9,32.787,688.53,03/19/2019,18:47,Cash,655.74,4.761904762,32.787,4.4
750619-90-6006,C,Marrakech,Member,Male,Fashion accessories,67.74,8,27.096,569.02,01/01/2019,16:12,Ewallet,541.92,4.761904762,27.096,8.7
750620-71-3187,B,Rabat,Member,Male,Electronic accessories,32.46,3,4.869,102.25,02/22/2019,15:28,Credit card,97.38,4.761904762,4.869,9.1
750621-12-1376,B,Rabat,Member,Female,Home and lifestyle,27.88,7,9.758,204.92,02/18/2019,19:14,Cash,195.16,4.761904762,9.758,6.2
750622-29-2459,C,Marrakech,Member,Male,Sports and travel,27.84,3,4.176,87.7,02/24/2019,19:16,Credit card,83.52,4.761904762,4.176,4.3
750623-38-4328,B,Rabat,Member,Male,Health and beauty,74.67,7,26.1345,548.82,03/28/2019,17:07,Cash,522.69,4.761904762,26.1345,8.6
750624-46-4102,A,Casablanca,Normal,Female,Fashion accessories,54.47,3,8.1705,171.58,03/18/2019,13:52,Ewallet,163.41,4.761904762,8.1705,6.6
750625-97-8506,B,Rabat,Member,Female,Electronic accessories,12.59,5,3.1475,66.1,02/01/2019,15:37,Cash,62.95,4.761904762,3.1475,5.4
750626-86-5198,A,Casablanca,Member,Female,Electronic accessories,88.42,7,30.947,649.89,02/19/2019,16:47,Credit card,618.94,4.761904762,30.947,8.1
750627-86-1745,A,Casablanca,Member,Male,Health and beauty,39.95,4,7.99,167.79,03/19/2019,20:51,Cash,159.8,4.761904762,7.99,6.8
750628-43-3783,A,Casablanca,Normal,Female,Home and lifestyle,97.97,6,29.391,617.21,01/06/2019,19:11,Credit card,587.82,4.761904762,29.391,4.8
750629-50-1723,C,Marrakech,Normal,Female,Sports and travel,21.87,6,6.561,137.78,01/19/2019,14:07,Cash,131.22,4.761904762,6.561,8.3
750630-50-8139,A,Casablanca,Normal,Female,Fashion accessories,42.45,7,14.8575,312.01,03/20/2019,14:33,Cash,297.15,4.761904762,14.8575,5.7
750631-14-8704,A,Casablanca,Normal,Female,Electronic accessories,60.01,8,24.004,504.08,01/07/2019,13:11,Ewallet,480.08,4.761904762,24.004,4.3
750632-73-2843,B,Rabat,Member,Female,Sports and travel,20.44,8,8.176,171.7,03/13/2019,17:29,Cash,163.52,4.761904762,8.176,4.2
750633-94-4479,C,Marrakech,Member,Male,Home and lifestyle,18.42,5,4.605,96.71,03/07/2019,14:36,Ewallet,92.1,4.761904762,4.605,5.1
750634-46-2998,C,Marrakech,Member,Male,Sports and travel,92.83,4,18.566,389.89,01/13/2019,15:01,Credit card,371.32,4.761904762,18.566,8.6
750635-90-5412,B,Rabat,Normal,Male,Home and lifestyle,23.84,2,2.384,50.06,03/26/2019,17:29,Credit card,47.68,4.761904762,2.384,6.8
750636-16-5635,C,Marrakech,Member,Female,Health and beauty,69.05,8,27.62,580.02,03/14/2019,12:13,Credit card,552.4,4.761904762,27.62,5.9
750637-61-2461,B,Rabat,Member,Male,Food and beverages,95.66,7,33.481,703.1,01/23/2019,13:49,Cash,669.62,4.761904762,33.481,4.6
750638-72-8083,A,Casablanca,Member,Male,Sports and travel,80.15,5,20.0375,420.79,01/20/2019,11:19,Credit card,400.75,4.761904762,20.0375,7.9
750639-44-7931,C,Marrakech,Normal,Male,Home and lifestyle,69.89,6,20.967,440.31,02/27/2019,16:30,Cash,419.34,4.761904762,20.967,7.1
750640-38-3540,A,Casablanca,Normal,Female,Food and beverages,26.77,7,9.3695,196.76,02/13/2019,17:43,Credit card,187.39,4.761904762,9.3695,4.6
750641-41-9570,B,Rabat,Member,Female,Sports and travel,49.36,8,19.744,414.62,03/29/2019,14:53,Ewallet,394.88,4.761904762,19.744,5.8
750642-69-5151,B,Rabat,Normal,Male,Food and beverages,16.89,1,0.8445,17.73,02/24/2019,16:06,Credit card,16.89,4.761904762,0.8445,7.1
750643-63-5876,B,Rabat,Normal,Male,Food and beverages,11.46,8,4.584,96.26,02/20/2019,10:05,Ewallet,91.68,4.761904762,4.584,5.1
750644-87-5248,B,Rabat,Normal,Female,Food and beverages,82.7,6,24.81,521.01,01/28/2019,12:05,Ewallet,496.2,4.761904762,24.81,9.8
750645-98-7637,C,Marrakech,Member,Female,Food and beverages,11.61,7,4.0635,85.33,03/25/2019,17:29,Ewallet,81.27,4.761904762,4.0635,4.7
750646-48-2435,C,Marrakech,Normal,Female,Food and beverages,83.17,10,41.585,873.29,03/30/2019,20:25,Credit card,831.7,4.761904762,41.585,6.2
750647-93-3378,A,Casablanca,Member,Male,Electronic accessories,20.07,1,1.0035,21.07,01/04/2019,13:30,Ewallet,20.07,4.761904762,1.0035,8.2
750648-64-1357,C,Marrakech,Member,Female,Fashion accessories,87.23,9,39.2535,824.32,03/01/2019,12:30,Cash,785.07,4.761904762,39.2535,5.1
750649-47-7418,A,Casablanca,Member,Male,Fashion accessories,73.23,8,29.292,615.13,03/16/2019,13:12,Cash,585.84,4.761904762,29.292,6.8
750650-80-5764,A,Casablanca,Normal,Male,Health and beauty,66.73,7,23.3555,490.47,03/16/2019,19:46,Cash,467.11,4.761904762,23.3555,9.9
750651-12-7914,A,Casablanca,Normal,Female,Sports and travel,56.2,10,28.1,590.1,01/30/2019,10:33,Cash,562.0,4.761904762,28.1,9.6
750652-54-8345,C,Marrakech,Normal,Male,Home and lifestyle,90.35,7,31.6225,664.07,03/05/2019,19:41,Ewallet,632.45,4.761904762,31.6225,9.3
750653-85-6556,C,Marrakech,Normal,Male,Electronic accessories,35.92,4,7.184,150.86,01/30/2019,18:14,Cash,143.68,4.761904762,7.184,6.8
750654-70-3654,C,Marrakech,Normal,Male,Home and lifestyle,75.06,7,26.271,551.69,03/25/2019,15:50,Credit card,525.42,4.761904762,26.271,9.8
750655-22-7815,C,Marrakech,Member,Female,Fashion accessories,77.43,8,30.972,650.41,01/21/2019,19:31,Ewallet,619.44,4.761904762,30.972,4.8
750656-32-9248,B,Rabat,Normal,Male,Electronic accessories,60.11,1,3.0055,63.12,02/15/2019,20:10,Cash,60.11,4.761904762,3.0055,6.2
750657-55-1764,A,Casablanca,Member,Female,Sports and travel,20.26,4,4.052,85.09,03/04/2019,14:21,Ewallet,81.04,4.761904762,4.052,4.7
750658-68-2817,C,Marrakech,Normal,Male,Fashion accessories,88.62,10,44.31,930.51,01/07/2019,17:51,Credit card,886.2,4.761904762,44.31,8.0
750659-66-9288,A,Casablanca,Member,Male,Food and beverages,19.49,2,1.949,40.93,01/21/2019,14:45,Cash,38.98,4.761904762,1.949,9.2
750660-10-5019,B,Rabat,Member,Male,Fashion accessories,42.73,3,6.4095,134.6,02/26/2019,16:49,Ewallet,128.19,4.761904762,6.4095,4.7
750661-41-3483,B,Rabat,Normal,Female,Food and beverages,25.41,5,6.3525,133.4,02/16/2019,20:42,Cash,127.05,4.761904762,6.3525,6.2
750662-13-8251,C,Marrakech,Normal,Male,Electronic accessories,82.15,7,28.7525,603.8,03/08/2019,20:23,Cash,575.05,4.761904762,28.7525,9.5
750663-14-3473,A,Casablanca,Member,Male,Health and beauty,40.44,7,14.154,297.23,02/25/2019,10:25,Ewallet,283.08,4.761904762,14.154,9.9
750664-45-9647,C,Marrakech,Member,Female,Sports and travel,46.18,9,20.781,436.4,02/10/2019,15:00,Credit card,415.62,4.761904762,20.781,9.2
750665-54-7627,C,Marrakech,Member,Female,Sports and travel,67.94,9,30.573,642.03,03/25/2019,17:44,Credit card,611.46,4.761904762,30.573,7.7
750666-46-4501,A,Casablanca,Normal,Male,Health and beauty,58.36,7,20.426,428.95,01/17/2019,18:34,Credit card,408.52,4.761904762,20.426,8.4
750667-48-7926,A,Casablanca,Normal,Female,Fashion accessories,24.4,1,1.22,25.62,03/17/2019,14:15,Credit card,24.4,4.761904762,1.22,9.3
750668-48-1085,C,Marrakech,Member,Male,Home and lifestyle,33.38,9,15.021,315.44,03/25/2019,11:28,Ewallet,300.42,4.761904762,15.021,6.1
750669-86-4831,B,Rabat,Normal,Male,Fashion accessories,99.0,10,49.5,1039.5,03/27/2019,18:54,Credit card,990.0,4.761904762,49.5,8.3
750670-41-2724,B,Rabat,Normal,Female,Fashion accessories,80.62,10,40.31,846.51,02/18/2019,18:47,Credit card,806.2,4.761904762,40.31,8.0
750671-26-8802,B,Rabat,Member,Female,Sports and travel,18.82,7,6.587,138.33,01/12/2019,10:27,Ewallet,131.74,4.761904762,6.587,9.0
750672-73-7937,A,Casablanca,Normal,Male,Home and lifestyle,70.91,7,24.8185,521.19,02/20/2019,14:37,Credit card,496.37,4.761904762,24.8185,7.5
750673-77-2934,B,Rabat,Normal,Female,Electronic accessories,22.99,3,3.4485,72.42,01/17/2019,18:55,Cash,68.97,4.761904762,3.4485,6.9
750674-62-2807,C,Marrakech,Member,Female,Sports and travel,12.93,3,1.9395,40.73,01/16/2019,19:54,Cash,38.79,4.761904762,1.9395,9.7
750675-13-3340,A,Casablanca,Normal,Female,Health and beauty,57.04,2,5.704,119.78,02/08/2019,14:31,Cash,114.08,4.761904762,5.704,6.2
750676-80-6712,A,Casablanca,Normal,Male,Home and lifestyle,90.01,4,18.002,378.04,03/04/2019,10:07,Credit card,360.04,4.761904762,18.002,5.1
750677-87-3175,A,Casablanca,Member,Female,Sports and travel,61.57,10,30.785,646.49,02/18/2019,17:53,Cash,615.7,4.761904762,30.785,6.7
750678-59-4814,A,Casablanca,Normal,Female,Fashion accessories,50.41,6,15.123,317.58,03/27/2019,19:26,Credit card,302.46,4.761904762,15.123,4.5
750679-49-3028,B,Rabat,Normal,Male,Fashion accessories,90.09,5,22.5225,472.97,01/04/2019,19:40,Ewallet,450.45,4.761904762,22.5225,7.9
750680-12-2970,C,Marrakech,Member,Male,Food and beverages,58.76,1,2.938,61.7,01/25/2019,17:32,Credit card,58.76,4.761904762,2.938,9.7
750681-78-6249,C,Marrakech,Member,Male,Home and lifestyle,80.8,4,16.16,339.36,02/26/2019,11:51,Credit card,323.2,4.761904762,16.16,9.0
750682-21-2878,B,Rabat,Member,Female,Health and beauty,40.59,3,6.0885,127.86,02/10/2019,16:16,Credit card,121.77,4.761904762,6.0885,6.5
750683-88-6329,A,Casablanca,Member,Female,Electronic accessories,26.44,2,2.644,55.52,03/28/2019,12:03,Cash,52.88,4.761904762,2.644,4.9
750684-25-1849,A,Casablanca,Member,Male,Home and lifestyle,45.09,6,13.527,284.07,02/03/2019,16:52,Cash,270.54,4.761904762,13.527,4.9
750685-69-7669,A,Casablanca,Member,Male,Sports and travel,55.77,9,25.0965,527.03,02/04/2019,10:20,Ewallet,501.93,4.761904762,25.0965,6.3
750686-81-3057,A,Casablanca,Normal,Male,Sports and travel,67.01,1,3.3505,70.36,03/28/2019,11:15,Credit card,67.01,4.761904762,3.3505,5.6
750687-41-9806,B,Rabat,Normal,Female,Health and beauty,86.16,9,38.772,814.21,02/17/2019,18:10,Ewallet,775.44,4.761904762,38.772,5.2
750688-71-5477,B,Rabat,Normal,Male,Health and beauty,83.13,10,41.565,872.87,01/01/2019,10:59,Ewallet,831.3,4.761904762,41.565,5.7
750689-78-2145,C,Marrakech,Normal,Female,Home and lifestyle,85.81,4,17.162,360.4,02/06/2019,10:10,Credit card,343.24,4.761904762,17.162,7.5
750690-74-6215,B,Rabat,Member,Female,Fashion accessories,21.07,3,3.1605,66.37,02/25/2019,13:39,Cash,63.21,4.761904762,3.1605,8.4
750691-86-6381,C,Marrakech,Normal,Female,Fashion accessories,50.74,4,10.148,213.11,02/13/2019,13:29,Cash,202.96,4.761904762,10.148,8.0
750692-60-9816,A,Casablanca,Member,Male,Food and beverages,52.88,1,2.644,55.52,03/13/2019,17:48,Cash,52.88,4.761904762,2.644,8.0
750693-32-1138,A,Casablanca,Member,Male,Fashion accessories,50.06,2,5.006,105.13,03/18/2019,15:24,Cash,100.12,4.761904762,5.006,6.1
750694-21-5967,A,Casablanca,Normal,Female,Electronic accessories,50.01,4,10.002,210.04,03/29/2019,15:12,Cash,200.04,4.761904762,10.002,8.5
750695-35-7489,C,Marrakech,Member,Male,Sports and travel,97.05,1,4.8525,101.9,03/19/2019,13:00,Credit card,97.05,4.761904762,4.8525,5.7
750696-85-3101,A,Casablanca,Normal,Female,Electronic accessories,59.66,10,29.83,626.43,03/14/2019,12:04,Credit card,596.6,4.761904762,29.83,8.0
750697-96-1378,C,Marrakech,Member,Male,Home and lifestyle,94.01,4,18.802,394.84,02/05/2019,13:54,Credit card,376.04,4.761904762,18.802,9.3
750698-25-9491,C,Marrakech,Normal,Female,Health and beauty,94.4,1,4.72,99.12,02/25/2019,16:17,Cash,94.4,4.761904762,4.72,9.1
750699-10-7420,B,Rabat,Normal,Female,Food and beverages,78.3,4,15.66,328.86,03/10/2019,17:20,Cash,313.2,4.761904762,15.66,4.3
750700-31-6394,A,Casablanca,Normal,Male,Food and beverages,82.68,4,16.536,347.26,01/10/2019,13:12,Cash,330.72,4.761904762,16.536,9.9
750701-23-8759,B,Rabat,Member,Male,Health and beauty,53.19,1,2.6595,55.85,02/12/2019,14:15,Credit card,53.19,4.761904762,2.6595,7.6
750702-22-8314,A,Casablanca,Normal,Male,Home and lifestyle,56.77,4,11.354,238.43,03/21/2019,17:48,Credit card,227.08,4.761904762,11.354,9.7
750703-66-1897,C,Marrakech,Member,Male,Health and beauty,92.5,7,32.375,679.88,01/09/2019,12:03,Credit card,647.5,4.761904762,32.375,5.9
750704-62-4819,B,Rabat,Normal,Male,Health and beauty,70.97,9,31.9365,670.67,02/21/2019,11:39,Cash,638.73,4.761904762,31.9365,4.3
750705-96-1425,C,Marrakech,Member,Female,Sports and travel,51.77,7,18.1195,380.51,01/13/2019,15:41,Credit card,362.39,4.761904762,18.1195,9.3
750706-91-9337,B,Rabat,Normal,Male,Health and beauty,19.24,10,9.62,202.02,01/25/2019,19:08,Credit card,192.4,4.761904762,9.62,8.3
750707-49-8140,B,Rabat,Normal,Female,Sports and travel,75.21,8,30.084,631.76,01/06/2019,10:08,Ewallet,601.68,4.761904762,30.084,5.1
